0,1,2,3,4,5,6,7,8,9
"[307.4072482763971, 0.15081802280893394, 0.5, -16.89119362055112, 576, 103.8145797733459, 112.57112811964524, 214.97519305553408, 0.0, 5946.875465422015, 0.005254253, 0.0057197604, 0.0068557044, 0.0024735983, 2.3453472e-06]","[0.0, 0.0, 0.5, nan, 704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017621071, 0.0013720042, 0.0032690123, 0.00067481946, 7.65344e-07]","[0.0, 0.0, 0.42857142857142855, nan, 320, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0059334184, 0.0042951466, 0.010067612, 0.0020541826, 1.1868334e-05]","[54.442902443211004, 0.030962543801994126, 0.4, -6.821373244204636, 208, 223.61500249088903, 248.37216905734886, 261.6255653005986, 0.0, 6307.309875376186, 0.0043017007, 0.005397338, 0.005728299, 0.0019236621, 2.1875717e-06]","[37.982392113559655, 0.04973939462263633, 0.5, -8.51729294029547, 256, 82.77868102588218, 0.0, 187.14677540918822, 0.0, 8236.508172247373, 0.013005636, 0.014943833, 0.016722454, 0.0034779073, 1.814018e-05]","[0.7956053077514944, 0.001060914536467532, 0.5, 0.20124145809621297, 64, 110.84354628571776, 163.86452094349724, 168.66611791365605, 0.0, 6146.988432174335, 0.013334684, 0.013334684, 0.013334684, 0.013334683, 1.445603e-19]","[266.460528393784, 0.5517863446885549, 0.5, -20.418154729452567, 511, 121.99751000822614, 127.45690561065621, 141.8307339283537, 0.0, 833.8972819130571, 0.013777229, 0.01453021, 0.02249038, 0.0010823585, 4.695896e-05]","[269.94184622555383, 0.12351495443957235, 0.5, -29.937819849369873, 800, 32.24058497787397, 0.0, 134.6458897635121, 0.0, 2678.1088233935343, 0.0036413167, 0.0039263926, 0.0051782876, 0.0006102435, 1.635768e-06]","[971.8423403879345, 1.3388342658353083, 0.47368421052631576, -24.137019435556013, 928, 105.23866502025953, 122.75968568932456, 184.9972113558172, 0.0, 3921.4276842619292, 0.007545652, 0.0045243273, 0.018955663, 0.0014734829, 3.296564e-05]",
"[124.02476104277085, 0.4068634886474046, 0.42857142857142855, 19.643009929955724, 336, 135.8527173048374, 184.470613225166, 200.5789474828077, 0.0, 7411.099365986859, 0.028877167, 0.034456063, 0.04117438, 0.0025750096, 0.00016784227]","[237.15514501687466, 1.1272418095398433, 0.5, 21.453325867856336, 400, 187.9312003294192, 218.1466519601081, 246.94165062806206, 0.0, 5515.1852928413, 0.03344567, 0.036761113, 0.05069266, 0.009730909, 0.00020390401]","[353.4471594399809, 0.7349092165388715, 0.4444444444444444, 30.053873112912385, 448, 203.83020545419205, 221.9597882696027, 258.62053938239393, 0.0, 3742.3645096171363, 0.021965867, 0.02373232, 0.028710622, 0.008900153, 3.854555e-05]","[378.91322014804166, 0.935594123858849, 0.4545454545454546, -34.28087328531272, 560, 144.63145585111246, 163.40898075811106, 223.84553226259095, 0.0, 5302.20041222006, 0.016151994, 0.017493853, 0.026492022, 0.0009885835, 7.339994e-05]",,,,,,
"[15.223865231239667, 0.04876825042147226, 0.5, 2.7502015292446202, 160, 133.02119833877614, 178.6955271983718, 210.06515286029162, 0.0, 7183.475755601685, 0.030635579, 0.03496328, 0.034964092, 0.0136554735, 4.956644e-05]","[2398.666087517314, 18.96600234044269, 0.5, -65.61832293764732, 992, 225.14337797618273, 241.30149553281768, 282.02769802256034, 0.0, 3636.1793174283553, 0.08550797, 0.09105427, 0.1319577, 0.010384641, 0.0012179344]","[912.0806067411603, 19.545176715850268, 0.5, -48.36480985079581, 672, 200.40237513438976, 206.4563592676515, 223.84553226259095, 0.0, 1634.2234969910785, 0.16037227, 0.16557802, 0.25192383, 0.036476716, 0.0031246636]","[11.244236023765211, 0.07304842236530534, 0.3333333333333333, -1.421486154180002, 128, 160.14105618963944, 189.93303277916826, 206.4563592676515, 0.0, 5262.482530889223, 0.061513852, 0.06497473, 0.06497473, 0.0414352, 5.6206612e-05]","[2.2925805733264033, 0.0032809802773943854, 0.5, -0.49989444339416167, 96, 120.3825967819283, 156.9178572847897, 167.6946725581338, 0.0, 4850.115853541715, 0.014311297, 0.014311297, 0.014311299, 0.014311297, 7.589415e-19]","[680.3459505603042, 5.237556883337665, 0.4615384615384615, -39.75420238663379, 624, 182.94120108113864, 208.8552666091142, 231.73942791006385, 0.0, 4763.962283230768, 0.08136428, 0.083391726, 0.12100483, 0.03569289, 0.0006352649]","[2147.985928093431, 20.315402692583547, 0.5, 41.58158364100184, 1103, 164.76060477148656, 186.06888929891866, 198.27510177438265, 0.0, 3509.605476934934, 0.055169877, 0.047937546, 0.13655569, 0.0006688977, 0.0015902579]","[165.12570558491754, 0.5889729223519959, 0.5, -17.818790771399634, 384, 137.22414523680277, 180.3415025077103, 226.44649206156825, 0.0, 6626.062087682543, 0.024152465, 0.02901491, 0.038339134, 0.001266559, 0.00017879372]","[1977.8105495251743, 16.840896748287573, 0.4761904761904763, 51.50621666892869, 1024, 177.13382500353293, 177.66631669600923, 225.14225623929048, 0.0, 2132.2501727435065, 0.07236593, 0.064920105, 0.13456237, 0.032738533, 0.00075536803]","[336.9411976998185, 2.068765516603317, 0.4545454545454546, 34.132651584962275, 544, 104.46849501195229, 113.55119382666781, 210.06515286029162, 0.0, 7149.147567493229, 0.04257333, 0.043998353, 0.086490594, 0.0030751918, 0.0010088304]"
"[1116.088161837997, 1.9678391532066473, 0.5, -47.3287094405116, 896, 114.71293736177267, 127.09091680751811, 158.28269380119016, 0.0, 2202.131758519116, 0.040965747, 0.033693932, 0.08054296, 0.011286773, 0.00069094414]","[1397.456190764273, 5.977196558644035, 0.47826086956521735, 66.83758338964046, 1152, 85.48025433456806, 106.25476874125354, 176.64303400994282, 0.0, 4795.666946966782, 0.033227824, 0.03885504, 0.05726134, 0.0025309273, 0.0003307944]","[303.9170694231125, 1.0535204250256047, 0.4545454545454546, -41.59122222245434, 544, 93.28089716098806, 154.66751207845843, 172.60850153728515, 0.0, 6037.356213392672, 0.041084602, 0.05019017, 0.07226021, 0.0017994321, 0.00067673746]","[659.4220176501365, 5.369584146736471, 0.4615384615384615, 38.11500768411004, 656, 157.43047806943468, 166.24867863917356, 190.41804342135148, 0.0, 1145.9342447495599, 0.05440907, 0.052311897, 0.107602656, 0.0056040008, 0.001155474]","[230.02793381134765, 1.0193420906376158, 0.4545454545454546, 19.55864939490187, 544, 74.2230928614366, 113.2402459717402, 122.05264192746294, 0.0, 3168.381810476096, 0.035326563, 0.037473995, 0.056529254, 0.0064005414, 0.00028126957]","[1756.261746762452, 4.810417176230892, 0.47826086956521735, 51.34684359860715, 1136, 109.48765951203796, 128.565497341737, 154.66751207845843, 0.0, 1960.5762293800271, 0.044108517, 0.027573379, 0.09712233, 0.0061389133, 0.00093777344]","[1056.6416143492368, 4.965458830801907, 0.5, -49.25227192214658, 1104, 75.13951467510601, 98.56820494131432, 130.0593564629863, 0.0, 2743.3900246202934, 0.03186701, 0.037734993, 0.05560119, 0.0024758466, 0.00034670765]","[0.0, 0.0, 0.47058823529411764, nan, 864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017548684, 0.007952244, 0.05019689, 0.0021214213, 0.00031556914]","[0.0, 0.0, 0.5, nan, 95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038832745, 0.0038832745, 0.0038832745, 0.0038832745, 0.0]",
"[404.8464008429483, 2.397705076730908, 0.5, 50.85761411495563, 704, 99.6542779338018, 149.39896882100533, 182.87233715141332, 0.0, 5599.3916243908825, 0.03615329, 0.0358512, 0.06727071, 0.0064869197, 0.0004970617]","[521.5595581948777, 4.8727876430014305, 0.47058823529411764, 63.394378586130166, 848, 84.72288468042478, 136.60492905049446, 143.47872767421205, 0.0, 4453.030114741819, 0.045076396, 0.036236495, 0.109403536, 0.0021920463, 0.001607291]","[225.96932432199364, 1.1557925777370937, 0.4444444444444444, -19.69625607882213, 416, 155.78867390186758, 162.92073075152206, 198.27510177438265, 0.0, 1597.0012629512478, 0.04493887, 0.049017422, 0.06080866, 0.007071128, 0.00022757385]","[53.556467236076, 0.3397261428399109, 0.4, 6.547375690496921, 240, 161.13890770434494, 179.73069985652094, 179.73069985652094, 0.0, 2886.1444057263398, 0.05840757, 0.059879865, 0.06698739, 0.044718675, 5.245643e-05]","[86.9659639144499, 0.44581623740150916, 0.5, -8.230901695631132, 288, 154.86162818743432, 174.62576777361397, 177.66631669600923, 0.0, 2288.0632076741804, 0.045353223, 0.047692552, 0.0538721, 0.030020118, 4.5358458e-05]","[235.07129647080237, 1.3623429849906203, 0.4444444444444444, -20.187824315566374, 415, 159.69088124410143, 167.6946725581338, 190.41804342135148, 0.0, 1835.3416886238226, 0.05382378, 0.055267915, 0.065865986, 0.031068515, 6.970132e-05]","[2.4896609040143005, 0.008693008520348449, 0.5, -0.5161304490465959, 96, 130.7468225276227, 172.1458814560595, 178.6955271983718, 0.0, 5711.447887403709, 0.034916434, 0.034916434, 0.034916434, 0.034916434, 0.0]","[488.2535659763158, 3.55127698176634, 0.5, -30.43581152632298, 592, 143.70327687867967, 149.8316985319944, 161.0494265540188, 0.0, 916.4492472087232, 0.06226095, 0.06330771, 0.08021359, 0.03282962, 0.00016283825]","[205.61689174082602, 1.509189263427737, 0.4666666666666667, -52.969157598682656, 736, 60.538072423143376, 0.0, 152.89100418265707, 0.0, 5226.680139277894, 0.03262774, 0.0067215664, 0.0859655, 0.0017803959, 0.0011224004]",
"[98.85379094965886, 0.34605669923877636, 0.5, -14.487739483926596, 368, 89.4074216127986, 119.26495573315601, 129.31026969119696, 0.0, 2917.3810711900805, 0.027809903, 0.029752707, 0.03667348, 0.015646206, 5.323769e-05]","[392.73090130378887, 1.4216594606918602, 0.4545454545454546, 27.571891343487167, 544, 138.47803139505103, 145.5808514900205, 158.28269380119016, 0.0, 1062.8429731564502, 0.034363374, 0.035877544, 0.042987168, 0.017663961, 5.2405885e-05]","[2448.1646963535095, 5.6069264598487205, 0.48148148148148145, 33.521683571345164, 1344, 121.43407822470758, 145.14587018501837, 160.1218501126406, 0.0, 2740.754125861999, 0.017347153, 0.017059933, 0.034671288, 0.00044539705, 0.00012786634]","[589.2221623661469, 2.703677578599376, 0.4666666666666667, -43.17217988062335, 720, 98.28697889229028, 124.18608452867443, 172.60850153728515, 0.0, 4715.382648265794, 0.031465575, 0.028709589, 0.07170149, 0.00078454654, 0.000655831]","[272.26297669855603, 1.6064340015948964, 0.4545454545454546, -23.47484983390045, 512, 101.70470779602108, 124.9054871977965, 128.565497341737, 0.0, 2435.1039351451523, 0.037572954, 0.0438404, 0.06664086, 0.0021149379, 0.00050290197]","[369.89975385600235, 0.7751192736184574, 0.5, 25.683311909950305, 608, 102.31252311337437, 116.54094037952247, 126.35681904967385, 0.0, 1509.0108483627027, 0.019070879, 0.021911591, 0.026512196, 0.002299403, 4.9619015e-05]","[859.0677458858681, 2.0830674572149506, 0.48148148148148145, -59.563442604480336, 1344, 52.61145658471306, 83.36441115807189, 119.95585059317834, 0.0, 2740.544922477029, 0.014885216, 0.0087326765, 0.054456193, 0.0004658565, 0.00028990099]",,,
"[141.6242074542684, 0.7489095992977727, 0.5, 13.203835598680826, 384, 114.66384004173938, 139.39649224677743, 156.46466200170096, 0.0, 3156.2926165012777, 0.07427148, 0.05681066, 0.11826403, 0.04053223, 0.00092721614]","[2.5059979088001385, 0.015358745652370553, 0.5, -0.6372293236672739, 96, 131.19167802070686, 130.8127826502993, 263.1411467822288, 0.0, 17211.54350529225, 0.06128794, 0.06128794, 0.061287943, 0.06128794, 6.938894e-18]","[17.2803666259668, 0.1321926003294666, 0.5, -3.0786194885562495, 192, 100.1209288883842, 133.09934981412218, 136.99945845947047, 0.0, 3343.4764840799967, 0.06985134, 0.071708545, 0.08025003, 0.054650642, 5.8578087e-05]","[523.713435349328, 3.1633841277426376, 0.5, -38.34481679989472, 799, 88.00098502632683, 114.89359164938925, 141.01384901128017, 0.0, 3117.5192738519327, 0.049474042, 0.054407973, 0.06963742, 0.003576918, 0.00029222734]","[97.83588421309372, 0.39033160866237615, 0.4444444444444444, -9.749092152844433, 416, 61.93731735318156, 0.0, 136.21039964151845, 0.0, 4321.384686611285, 0.040502384, 0.043173928, 0.057312243, 0.004095037, 0.00018262073]","[1.8937787442571685, 0.01556644716844937, 0.5, -0.3962594923849849, 96, 99.45114901015515, 131.57935313855424, 134.6458897635121, 0.0, 3299.566149238931, 0.082197815, 0.082197815, 0.082197815, 0.082197815, 0.0]","[210.19412501732114, 1.81438360104993, 0.5, -16.720343813872056, 496, 95.23440384070207, 117.21605517913326, 124.9054871977965, 0.0, 2274.333641785354, 0.076392815, 0.087859884, 0.09100378, 0.029549662, 0.00031287025]","[0.0, 0.0, 0.3333333333333333, nan, 111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08367452, 0.08455269, 0.0845527, 0.07664912, 6.169522e-06]","[0.0, 0.0, 0.4, nan, 240, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061595276, 0.075323716, 0.08396857, 0.024854047, 0.0005151593]",
"[47.32013721047035, 0.14399543756347397, 0.5, -4.642389841284505, 272, 108.18879630920287, 118.57804013471404, 127.82501456536237, 0.0, 1218.0755981347302, 0.029323006, 0.032102488, 0.035781536, 0.013674413, 4.6168116e-05]","[286.2573962670572, 0.7448503162339098, 0.5, 23.499112661116833, 592, 85.35476289272783, 106.86851352689663, 111.27813843321147, 0.0, 1923.0124978548538, 0.020757418, 0.0235936, 0.028743567, 0.0051891645, 5.782545e-05]","[0.0, 0.0, 0.3333333333333333, nan, 143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009222216, 0.009695727, 0.009729572, 0.0069878586, 8.083304e-07]","[136.64178994995666, 0.19516451007063335, 0.4545454545454546, -19.239857966668847, 512, 47.8136761358379, 71.73936383710603, 85.80717486147108, 0.0, 1427.363333574803, 0.010329238, 0.011250329, 0.0154332165, 0.0022446099, 1.5409512e-05]","[226.61353786639808, 0.2974478790438521, 0.5, -29.3018636879094, 608, 55.442493383651595, 86.30569053436082, 115.20235351026894, 0.0, 2244.595345305567, 0.010879639, 0.011178685, 0.020031754, 0.0014188151, 3.807102e-05]","[171.96415074049776, 0.3208330656615021, 0.4444444444444444, 14.412335540077379, 432, 117.99912848756357, 125.62905732418486, 134.6458897635121, 0.0, 906.1157629168739, 0.022049902, 0.019813353, 0.028252777, 0.015341208, 1.9260116e-05]","[0.0, 0.0, 0.4, nan, 207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022295328, 0.024130428, 0.02489862, 0.010377878, 1.5396487e-05]","[6.722361380335094, 0.020446295624485716, 0.3333333333333333, -1.3168229384521482, 128, 95.01313732663444, 138.60056373229463, 149.39896882100533, 0.0, 4527.763200316686, 0.029847015, 0.030548107, 0.030548109, 0.025535826, 2.1935664e-06]","[1418.8933001290634, 4.686055750840278, 0.47826086956521735, 53.78521031638247, 1152, 85.15203586417377, 114.5388367788287, 145.9866916572425, 0.0, 3314.067554900208, 0.029442156, 0.029185696, 0.059363216, 0.0013500339, 0.00023092031]","[1073.8463314691396, 2.9455311248487974, 0.4761904761904763, 74.06414652189561, 1072, 65.80465833748778, 118.23656050685314, 140.20166900511882, 0.0, 3949.760013959552, 0.034992717, 0.028995298, 0.088499084, 0.0010250122, 0.00091531227]"
"[33.29397274960591, 0.07330960315596205, 0.4, 5.428254797637152, 240, 97.6777922548909, 136.67330149015652, 153.77669275969214, 0.0, 4178.954525817101, 0.020787332, 0.023405723, 0.024398271, 0.0058027282, 2.9401232e-05]","[16.757751169347074, 0.03118970002142942, 0.4, -3.3084776931081876, 224, 67.03929846674788, 116.54094037952247, 122.75968568932456, 0.0, 3598.057357593674, 0.017454548, 0.01809312, 0.019860106, 0.013618124, 4.675839e-06]","[185.47675129704638, 0.5859974202957202, 0.4444444444444444, -15.811640301098706, 416, 126.1076024183774, 136.21039964151845, 143.47872767421205, 0.0, 1098.599513334199, 0.03157596, 0.033953473, 0.039220836, 0.01154656, 4.64833e-05]","[352.3042624578527, 1.2724449549213102, 0.4615384615384615, 25.856739113077907, 640, 86.15923013926098, 109.06241002261545, 132.33275396903284, 0.0, 2450.83423235073, 0.022027059, 0.021575704, 0.041961152, 0.001236973, 0.0001729158]","[47.80680554338162, 0.1024164283343051, 0.5, 7.734090802538205, 272, 105.8871923589451, 141.8307339283537, 151.1349012203898, 0.0, 4232.305037404865, 0.018388333, 0.021485457, 0.022542274, 0.0064190063, 2.8870561e-05]","[28.984444256499504, 0.04970893904513672, 0.4, -5.181951646794957, 239, 88.84661332001649, 137.08174394869326, 155.56349186104043, 0.0, 5305.803099620719, 0.014042504, 0.016359149, 0.017315062, 0.004459697, 1.6753096e-05]","[223.3979589811214, 1.6205121313088555, 0.4545454545454546, 20.211383039991276, 560, 70.07918959604338, 0.0, 159.19961611844158, 0.0, 5899.1866370229445, 0.04620629, 0.045663036, 0.092852786, 0.0020124367, 0.0010844392]","[266.8170283352089, 4.797030308004946, 0.5, 43.42314607473922, 1008, 37.562424767486974, 0.0, 174.61411571650194, 0.0, 4889.205039340838, 0.0678029, 0.022027055, 0.21974605, 0.0015841678, 0.005879488]",,
"[0.0, 0.0, 0.5, nan, 400, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028789356, 0.033885617, 0.047647852, 0.0036040565, 0.00030820552]","[0.0, 0.0, 0.5, nan, 384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024939707, 0.0116749825, 0.04443555, 0.006846515, 0.00023855883]","[0.0, 0.0, 0.5, nan, 304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038875666, 0.039235458, 0.045733046, 0.030522954, 2.2790322e-05]","[0.0, 0.0, 0.47058823529411764, nan, 847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0139655955, 0.007532679, 0.034012012, 0.0031048162, 0.00011243641]",,,,,,
"[9.479897213538207, 0.016635157969574467, 0.3333333333333333, 1.770799630497578, 144, 134.8543950301707, 157.8584693162386, 173.60841241450115, 0.0, 3695.7680820403716, 0.017042736, 0.017498288, 0.017606216, 0.01470625, 7.46911e-07]","[2.6118363220001983, 0.003046876216471686, 0.5, -0.5541218524303808, 96, 137.15425286355998, 182.87233715141332, 182.87233715141332, 0.0, 6270.429692853785, 0.011665647, 0.011665647, 0.011665647, 0.011665647, 0.0]","[53.000579375573196, 0.10225737770600801, 0.4, 5.121901419033321, 240, 160.07654015738618, 180.26932692371128, 199.42369775418427, 0.0, 3120.647529139883, 0.016043639, 0.017695097, 0.019807804, 0.0070200963, 1.5323862e-05]","[23.652709687796367, 0.02848211044242277, 0.5, -4.17529904483753, 192, 138.29032750942815, 151.80028889342634, 176.64303400994282, 0.0, 2917.744944648751, 0.012070341, 0.013598651, 0.014247864, 0.005847912, 7.1416125e-06]","[2.4901739190636816, 0.002488142457398061, 0.5, -0.5139187508187888, 96, 130.77266655263122, 172.19756950607652, 178.6955271983718, 0.0, 5722.487612704064, 0.009991841, 0.009991841, 0.009991841, 0.00999184, 1.0842022e-19]","[0.0, 0.0, 0.3333333333333333, nan, 144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00096427655, 0.0010567972, 0.0010596291, 0.0005215051, 2.971592e-08]","[135.16757101862464, 0.2177780159046741, 0.5, 13.090538463352232, 383, 127.17799877148788, 171.61434972294217, 190.41804342135148, 0.0, 5905.382851284944, 0.011773476, 0.013084399, 0.017413417, 0.000782158, 2.4105271e-05]","[9911.724519226003, 7.0379409535271895, 0.5, 517.7970624844934, 1216, 421.2378276828428, 0.0, 1952.8422708394075, 0.0, 597441.3326756257, 0.008105223, 0.0028224222, 0.02995983, 0.0009034201, 9.5372845e-05]","[0.0, 0.0, 0.4, nan, 224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006117592, 0.0065498315, 0.006940693, 0.0035673059, 9.3497897e-07]","[106.22759508285439, 0.08966971010129274, 0.4444444444444444, -19.96094901783897, 416, 79.57204458906716, 135.4258854679408, 158.28269380119016, 0.0, 5648.868237310882, 0.0052815373, 0.005992934, 0.009143595, 0.00096202886, 1.0982342e-05]"
"[10.973970302603815, 0.030956178503556545, 0.3333333333333333, 1.3635377802880768, 144, 156.2363310793465, 187.70762738858434, 193.74649219115264, 0.0, 4918.811488923399, 0.027147876, 0.028047148, 0.028368194, 0.022633016, 3.1525553e-06]","[147.01081138427259, 1.1647342939918184, 0.42857142857142855, 14.215644181197987, 352, 167.9940137298143, 167.7058628785384, 230.40470702053787, 0.0, 2959.77735322495, 0.06351017, 0.069026195, 0.0832039, 0.03263263, 0.0003156621]","[1522.0935205885023, 4.22912965389912, 0.47826086956521735, 60.22551419072555, 1168, 120.41637861320422, 174.11126406550153, 238.52991146631203, 0.0, 8805.023529672293, 0.019235894, 0.016087588, 0.040429465, 0.0022085765, 0.00015652615]","[1279.83500610003, 3.912342341139597, 0.47368421052631576, 43.71235371754355, 960, 122.20914630804442, 140.20166900511882, 161.98237639105778, 0.0, 2289.6031706875424, 0.03351343, 0.031819247, 0.05540008, 0.0013654911, 0.00014245791]","[867.737081564852, 1.0068727701615725, 0.47368421052631576, 19.771952314808637, 960, 89.96015556209596, 121.70115618273752, 139.3941668115768, 0.0, 3337.873979505911, 0.017561937, 0.019996006, 0.023613432, 0.00567073, 3.476285e-05]","[33.24541231477618, 0.04567446711866633, 0.5, 3.564765474950967, 272, 76.60400923201352, 101.4547812944533, 112.57112811964524, 0.0, 2265.297239395947, 0.01046487, 0.012827944, 0.0138687715, 0.0029814097, 1.8216799e-05]","[420.5503351515682, 0.6318998009514679, 0.5, -26.377436727895187, 800, 56.983288686920744, 0.0, 141.01384901128017, 0.0, 3711.113653897102, 0.013318862, 0.016062258, 0.025170233, 0.0008705427, 5.790001e-05]","[170.83888329564297, 0.3429960672488891, 0.4615384615384615, 35.65890056428668, 656, 54.17227294788526, 49.568775443595655, 113.22324603078411, 0.0, 2944.157488184023, 0.010565409, 0.008943726, 0.022989094, 0.0006157048, 7.2941664e-05]","[208.5008797434051, 1.0812158102939011, 0.4615384615384615, 25.69928556945264, 656, 39.646705196245634, 0.0, 115.86971395503193, 0.0, 2527.3019928964527, 0.026161423, 0.020900695, 0.05884878, 0.0010150708, 0.00044616804]",
"[2122.2221680712323, 13.939875225186784, 0.5, 40.13236095093778, 1311, 104.0383112125969, 120.65074776640884, 143.47872767421205, 0.0, 2338.4915919436157, 0.062491715, 0.07529501, 0.113668635, 0.0012778249, 0.0012360661]","[32.03467208631876, 0.0787258943670498, 0.42857142857142855, 7.029696812725454, 320, 42.64019623719988, 0.0, 117.21605517913326, 0.0, 2927.592663882885, 0.027880264, 0.03848377, 0.042440847, 0.0012547178, 0.0002959442]","[8.899805628777596, 0.027928334916829847, 0.5, -1.5476205339947313, 160, 77.74760496598397, 99.71184887709214, 118.57804013471404, 0.0, 2473.7030679883655, 0.030140238, 0.031376407, 0.03138246, 0.020102914, 9.765072e-06]","[400.0421211868287, 2.4857488115410917, 0.4615384615384615, -26.259094241909608, 656, 101.98689003036483, 105.04834658036118, 156.46466200170096, 0.0, 1236.8561115465263, 0.03783619, 0.035785645, 0.0741178, 0.0005344781, 0.00054697756]","[23.221580714975687, 0.038239683069907514, 0.4, -4.727364388922673, 240, 67.65833158743618, 105.33680019287814, 129.31026969119696, 0.0, 3109.5169623033603, 0.018785799, 0.023131682, 0.026246184, 0.0031916257, 6.991711e-05]","[0.0, 0.0, 0.3333333333333333, nan, 111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030014, 0.03005566, 0.03005566, 0.02968073, 1.3883702e-08]","[63.15907035719307, 0.39382698698609286, 0.42857142857142855, -6.064621862140328, 320, 89.70343203774328, 96.87324609557632, 100.87044475251382, 0.0, 675.1056794328094, 0.052834295, 0.056270868, 0.06770381, 0.027032679, 0.00016689111]","[21.82723766250118, 0.10644120526658926, 0.4, 2.6386079553551767, 208, 89.7787359294589, 102.6336290690488, 105.64102395561046, 0.0, 1030.1629550377033, 0.04445894, 0.047109377, 0.049304646, 0.02972491, 3.3408964e-05]","[231.5700514839958, 1.1481780109998934, 0.47058823529411764, -23.55602759419744, 848, 28.0860425203043, 0.0, 105.64102395561046, 0.0, 1906.0254364121372, 0.029384186, 0.009089965, 0.08304447, 0.00082924875, 0.0008405072]",
"[81.06341749085503, 0.4769751895413703, 0.42857142857142855, -13.857593925387391, 336, 87.15554088553063, 142.65235101161107, 167.6946725581338, 0.0, 5729.221028748331, 0.050913695, 0.060014337, 0.07179165, 0.013746124, 0.0004893473]","[0.0, 0.0, 0.4545454545454546, nan, 544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03254203, 0.030284053, 0.06959806, 0.0029077227, 0.0007543649]","[777.9662579347695, 4.284062144966079, 0.5, -60.54681082722108, 768, 107.88463094372678, 135.4258854679408, 183.93170582347207, 0.0, 4283.31037000673, 0.03958335, 0.035630003, 0.0868425, 0.0022183207, 0.00081394287]","[0.0, 0.0, 0.5, nan, 1311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01884599, 0.017792603, 0.036545802, 0.0023902552, 0.000101317935]","[152.05893801766803, 0.19020093098784302, 0.4545454545454546, 14.550784281028946, 512, 56.95993334572183, 0.0, 127.08879665595003, 0.0, 3577.5049981373236, 0.01201593, 0.011619478, 0.019355621, 0.004284692, 2.7829852e-05]","[0.0, 0.0, 0.5, nan, 783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007215473, 0.006772412, 0.011564636, 0.0019224182, 8.917838e-06]",,,,
"[192.54006553390766, 0.756383256934113, 0.5, -32.17570985934833, 704, 32.57378049129824, 0.0, 133.09934981412218, 0.0, 3184.5192125184376, 0.038981404, 0.042676415, 0.063577965, 0.0053678397, 0.0002252077]","[19.911556312242173, 0.129718297008516, 0.5, 2.4816143642103228, 192, 116.65802412739761, 133.09934981412218, 134.6458897635121, 0.0, 1945.1502867493268, 0.061116934, 0.061331443, 0.0703426, 0.05033396, 4.2187665e-05]","[186.2428172147111, 1.5555342416677553, 0.5, -32.502553302136036, 463, 98.34403463758878, 0.0, 286.9574553484241, 0.0, 13758.421284637769, 0.047827493, 0.05224791, 0.095182635, 0.002688823, 0.0014035593]","[1848.881720044681, 9.747057291882992, 0.5, -118.67710178051868, 1088, 105.40379738900013, 157.37105256787842, 245.5193713786491, 0.0, 10949.301804888128, 0.13566495, 0.11420001, 0.3126301, 0.007455416, 0.00831676]","[2403.515265042647, 34.06063813462345, 0.48387096774193544, -46.64232110277574, 1536, 90.75137814059491, 118.57804013471404, 128.565497341737, 0.0, 2695.8883221313927, 0.08189636, 0.07655427, 0.21330687, 0.0009993081, 0.0038051899]","[58.479325834581154, 0.23793873816913236, 0.42857142857142855, -8.890376894912905, 320, 80.06014629203824, 103.22817963382573, 106.252996181733, 0.0, 1924.7771973126742, 0.030868169, 0.037071552, 0.042877663, 0.0041117966, 0.00017587093]","[0.0, 0.0, 0.5, nan, 256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010386082, 0.0130615365, 0.013589869, 0.002226931, 1.7921531e-05]","[0.0, 0.0, 0.5, nan, 816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.059392773, 0.06997715, 0.10690454, 0.000800349, 0.0015385546]",,
